Date,Ticker,Open,Close,Volume,Low,High
3/28/2023,^SP500-45,2530.32,2518.77,359952300,2495.36,2530.32
3/27/2023,^SP500-45,2552.04,2530.32,391401500,2524.57,2563.63
3/24/2023,^SP500-45,2545.76,2552.04,431557200,2520.51,2552.64
3/23/2023,^SP500-45,2504.44,2545.76,489092500,2504.44,2579.43
3/22/2023,^SP500-45,2527.62,2504.44,521735800,2504.23,2580.67
3/21/2023,^SP500-45,2506.74,2527.62,491965700,2493.41,2531.63
3/20/2023,^SP500-45,2500.96,2506.74,481184200,2476.2,2510.07
3/17/2023,^SP500-45,2503.8,2500.96,941029800,2485.96,2529.64
3/16/2023,^SP500-45,2434.78,2503.8,658017300,2419.64,2506.98
3/15/2023,^SP500-45,2434.58,2435.24,571930200,2396.39,2438.4
3/14/2023,^SP500-45,2380,2434.58,531791200,2380,2443.04
3/13/2023,^SP500-45,2366.99,2380,562333800,2338.01,2412.28
3/10/2023,^SP500-45,2408.92,2366.99,546215300,2357.69,2411.24
3/9/2023,^SP500-45,2444.24,2408.92,482546500,2404.95,2475.03
3/8/2023,^SP500-45,2423.82,2444.24,408816500,2419.95,2447.24
3/7/2023,^SP500-45,2454.86,2423.82,446131100,2418.24,2461.79
3/6/2023,^SP500-45,2441.83,2454.86,455256600,2441.83,2487.99
3/3/2023,^SP500-45,2390.7,2441.83,447351100,2390.7,2442.56
3/2/2023,^SP500-45,2360.87,2390.7,463556400,2351.42,2398.01
3/1/2023,^SP500-45,2380.26,2360.87,426444600,2355.08,2383.65
2/28/2023,^SP500-45,2384.73,2380.26,443467500,2373.63,2402.65
2/27/2023,^SP500-45,2372.37,2384.73,374959900,2372.37,2407.73
2/24/2023,^SP500-45,2415.19,2372.37,442388800,2358.89,2415.19
2/23/2023,^SP500-45,2376.46,2415.19,537867800,2376.46,2423.91
2/22/2023,^SP500-45,2379.85,2376.46,454632800,2365.58,2395.36
2/21/2023,^SP500-45,2438.44,2379.85,461777400,2378.07,2438.44
2/17/2023,^SP500-45,2467.9,2438.44,426364700,2416.73,2467.9
2/16/2023,^SP500-45,2511.94,2467.9,458711600,2467.08,2511.94
2/15/2023,^SP500-45,2502.34,2511.94,412516900,2480.25,2512.41
2/14/2023,^SP500-45,2491.47,2502.34,471536300,2464.46,2514.87
2/13/2023,^SP500-45,2448.02,2491.47,452864300,2448.02,2496.45
2/10/2023,^SP500-45,2461.49,2448.02,457832600,2425.89,2461.49
2/9/2023,^SP500-45,2473.94,2461.49,488346400,2451.36,2516.28
2/8/2023,^SP500-45,2505.26,2473.94,506698700,2469.87,2523.36
2/7/2023,^SP500-45,2445,2505.26,560359300,2445,2514.46
2/6/2023,^SP500-45,2475.27,2445,458488200,2436.17,2475.27
6/27/2023,^SP500-35,1530.7,1527.64,178084800,1517.05,1532.71
6/26/2023,^SP500-35,1539.92,1530.7,191060300,1516.67,1539.92
6/23/2023,^SP500-35,1544.88,1539.92,235750300,1536.41,1545.71
6/22/2023,^SP500-35,1534.94,1544.88,143353000,1534.76,1547.11
6/21/2023,^SP500-35,1533.99,1534.94,166170400,1523.97,1539.84
6/20/2023,^SP500-35,1536.25,1533.99,189993000,1521.27,1541.25
6/16/2023,^SP500-35,1536.36,1536.25,375518800,1534.73,1548.07
6/15/2023,^SP500-35,1512.91,1536.36,189457500,1512.91,1538.34
6/14/2023,^SP500-35,1530.05,1512.91,227372400,1507.72,1530.05
6/13/2023,^SP500-35,1522,1530.05,177858200,1518.94,1532.23
6/12/2023,^SP500-35,1515.05,1522,167351500,1510.34,1522.57
6/9/2023,^SP500-35,1512.14,1515.05,139391900,1506.39,1522.26
6/8/2023,^SP500-35,1502.41,1512.14,163166500,1498.29,1514.07
6/7/2023,^SP500-35,1508.67,1502.41,183259800,1500.48,1509.21
6/6/2023,^SP500-35,1522.04,1508.67,170995600,1502.42,1527.53
6/5/2023,^SP500-35,1516.22,1522.04,140218400,1516.22,1527.95
6/2/2023,^SP500-35,1496.25,1516.22,168708500,1496.25,1518.5
6/1/2023,^SP500-35,1486.28,1496.25,178117400,1477.42,1499.59
5/31/2023,^SP500-35,1473.78,1486.28,337125500,1466.49,1489.43
5/30/2023,^SP500-35,1483.73,1473.78,187180200,1470.88,1487.26
5/26/2023,^SP500-35,1486.3,1483.73,163723000,1480.76,1498.86
5/25/2023,^SP500-35,1501.91,1486.3,202456000,1476.45,1501.91
5/24/2023,^SP500-35,1511.87,1501.91,181357700,1498.51,1511.87
5/23/2023,^SP500-35,1529.13,1511.87,228555100,1509.25,1529.13
5/22/2023,^SP500-35,1528.47,1529.13,215338500,1525.94,1539.08
5/19/2023,^SP500-35,1521.53,1528.47,188638000,1521.53,1538.7
5/18/2023,^SP500-35,1525.24,1521.53,163274500,1509.8,1525.24
5/17/2023,^SP500-35,1523.76,1525.24,172356200,1508.43,1526.68
5/16/2023,^SP500-35,1536.3,1523.76,142036800,1523.31,1536.3
5/15/2023,^SP500-35,1538.82,1536.3,140611600,1529.99,1540.51
5/12/2023,^SP500-35,1541.67,1538.82,142252600,1532.37,1546.77
5/11/2023,^SP500-35,1546.86,1541.67,168791000,1532.24,1546.86
5/10/2023,^SP500-35,1542.68,1546.86,166303800,1538.49,1550.86
5/9/2023,^SP500-35,1553.41,1542.68,164908300,1542.35,1554.46
5/8/2023,^SP500-35,1556.81,1553.41,183281700,1546.66,1556.81
5/5/2023,^SP500-35,1542.58,1556.81,161992700,1542.58,1561.81
5/4/2023,^SP500-35,1555.15,1542.58,172335500,1536.58,1555.15
5/3/2023,^SP500-35,1556.88,1555.15,198850100,1553.04,1570.71
5/2/2023,^SP500-35,1564.51,1556.88,198624800,1546.24,1571.05
5/1/2023,^SP500-35,1555.39,1564.51,157720200,1555.05,1570.1
4/28/2023,^SP500-35,1542.8,1555.39,192512200,1539.15,1560.14
4/27/2023,^SP500-35,1534.96,1542.8,206380000,1522.08,1544.65
4/26/2023,^SP500-35,1556.86,1534.96,196007000,1525.4,1556.86
4/25/2023,^SP500-35,1573.41,1556.86,190456100,1554.8,1575.89
4/24/2023,^SP500-35,1564.68,1573.41,168998700,1562.81,1573.86
4/21/2023,^SP500-35,1554.15,1564.68,191014300,1554.15,1570.11
4/20/2023,^SP500-35,1560.92,1554.15,164398400,1547.17,1560.92
4/19/2023,^SP500-35,1556.5,1560.92,179633600,1552.17,1563.45
4/18/2023,^SP500-35,1566.76,1556.5,155548100,1554.16,1569.53
4/17/2023,^SP500-35,1568.38,1566.76,160616300,1558.92,1570.23
4/14/2023,^SP500-35,1580.81,1568.38,162524000,1562.55,1580.81
4/13/2023,^SP500-35,1561.6,1580.81,151471100,1561.6,1582.54
4/12/2023,^SP500-35,1561.36,1561.6,144644400,1559.15,1573.04
4/11/2023,^SP500-35,1556.75,1561.36,131076200,1556.75,1566.84
4/10/2023,^SP500-35,1557.33,1556.75,132245600,1544.98,1557.33
4/6/2023,^SP500-35,1553.83,1557.33,162440600,1552.08,1563.71
4/5/2023,^SP500-35,1527.4,1553.83,196840300,1527.4,1556.22
4/4/2023,^SP500-35,1527.04,1527.4,162192400,1524.63,1535.98
4/3/2023,^SP500-35,1510.73,1527.04,177659800,1507.61,1528.58
3/31/2023,^SP500-35,1493.96,1510.73,186008400,1493.96,1511
3/30/2023,^SP500-35,1485.81,1493.96,124879700,1484.66,1494.57
3/29/2023,^SP500-35,1482.26,1485.81,142038900,1479.86,1489.11
3/28/2023,^SP500-35,1490.71,1482.26,121920300,1478.51,1494.84
3/27/2023,^SP500-35,1484.65,1490.71,140571900,1484.65,1502.58
3/24/2023,^SP500-35,1465.45,1484.65,155273100,1458.32,1486.39
3/23/2023,^SP500-35,1468.05,1465.45,166221700,1456.74,1482.48
3/22/2023,^SP500-35,1490.34,1468.05,145470500,1467.64,1496.65
3/21/2023,^SP500-35,1481.55,1490.34,165995800,1478.13,1491.97
3/20/2023,^SP500-35,1462.81,1481.55,174022600,1462.81,1483.18
3/17/2023,^SP500-35,1481.54,1462.81,386991300,1458.28,1482.41
3/16/2023,^SP500-35,1467.49,1481.54,176100600,1453.47,1482.23
3/15/2023,^SP500-35,1470.01,1467.49,188983200,1451.55,1470.01
3/14/2023,^SP500-35,1457.14,1470.01,192674800,1455.06,1473.9
3/13/2023,^SP500-35,1443.91,1457.14,217049800,1439.3,1476.32
3/10/2023,^SP500-35,1454.63,1443.91,193945500,1438.33,1463.88
3/9/2023,^SP500-35,1469.81,1454.63,163721600,1449.39,1477.16
3/8/2023,^SP500-35,1478.1,1469.81,142982400,1464.36,1479.34
3/7/2023,^SP500-35,1502.39,1478.1,176091300,1475.63,1505.57
3/6/2023,^SP500-35,1503.32,1502.39,184156300,1499.05,1509.23
3/3/2023,^SP500-35,1486.04,1503.32,157947700,1486.04,1503.59
3/2/2023,^SP500-35,1477.49,1486.04,153114300,1471.26,1490.62
3/1/2023,^SP500-35,1480.18,1477.49,162193800,1471,1480.55
2/28/2023,^SP500-35,1491.02,1480.18,223796300,1478.55,1491.02
2/27/2023,^SP500-35,1495.64,1491.02,164174000,1487.73,1507.62
2/24/2023,^SP500-35,1514.86,1495.64,160361400,1491.28,1514.86
2/23/2023,^SP500-35,1510.83,1514.86,163909900,1504.2,1522.61
2/22/2023,^SP500-35,1515.77,1510.83,166557300,1508.15,1521.39
2/21/2023,^SP500-35,1536.74,1515.77,164317500,1514.04,1536.74
2/17/2023,^SP500-35,1523.11,1536.74,182679400,1514.75,1538.78
2/16/2023,^SP500-35,1538.53,1523.11,165083800,1520.5,1538.53
2/15/2023,^SP500-35,1546.02,1538.77,151508700,1533.62,1546.02
2/14/2023,^SP500-35,1556.1,1546.71,148104800,1539.08,1560.38
2/13/2023,^SP500-35,1543.29,1556.1,153774000,1543.29,1556.26
2/10/2023,^SP500-35,1528.98,1543.29,170110200,1528.98,1544.98
2/9/2023,^SP500-35,1542.24,1528.98,199773800,1526.72,1551.92
2/8/2023,^SP500-35,1547,1542.24,166917700,1540.65,1551.27
2/7/2023,^SP500-35,1537.1,1547,183146100,1526.55,1551.44
2/6/2023,^SP500-35,1546.32,1537.1,174711600,1535.25,1546.88
6/27/2023,^SP500-20,882.8,892.24,202227800,881.9,892.96
6/26/2023,^SP500-20,873.78,881.18,143027700,873.4,883.11
6/23/2023,^SP500-20,873.97,874.25,235869600,871.19,877.32
6/22/2023,^SP500-20,884.6,880.85,136367700,879.41,884.6
6/21/2023,^SP500-20,878.73,887.17,162221600,876.44,889.64
6/20/2023,^SP500-20,884.77,882.17,168937600,879.03,885.6
6/16/2023,^SP500-20,893.95,888.91,293875000,887.8,898.34
6/15/2023,^SP500-20,876.94,890.25,175941300,876.94,892.2
6/14/2023,^SP500-20,881.73,876.99,189820800,873.66,884.06
6/13/2023,^SP500-20,871.06,879.55,181585500,870.2,880.34
6/12/2023,^SP500-20,863.93,869.48,165170300,861.39,870.9
6/9/2023,^SP500-20,866.15,863.48,150492800,857.98,866.22
6/8/2023,^SP500-20,862.6,865.78,161768400,858.91,867.74
6/7/2023,^SP500-20,852.37,864.24,184618300,848.53,864.93
6/6/2023,^SP500-20,844.18,850.74,152854700,842.82,852.09
6/5/2023,^SP500-20,852.16,845.64,144136500,844.68,852.28
6/2/2023,^SP500-20,834.82,851.69,214034500,834.75,853.72
6/1/2023,^SP500-20,819.5,827.19,181286400,816.46,829.09
5/31/2023,^SP500-20,825.76,816.88,323509900,814.62,826.07
5/30/2023,^SP500-20,831.07,828.48,156913400,824.67,832.83
5/26/2023,^SP500-20,826.17,830.39,153779000,825.8,833.27
5/25/2023,^SP500-20,821.42,824.03,193548900,817.01,826.06
5/24/2023,^SP500-20,829.92,821.53,174945800,820.46,829.93
5/23/2023,^SP500-20,838.55,832.07,180217300,830.95,840.97
5/22/2023,^SP500-20,843.31,842.45,159481000,835.76,847.44
5/19/2023,^SP500-20,849.34,842.42,158555800,838.59,851.26
5/18/2023,^SP500-20,837.15,844.69,163426500,834.91,845.85
5/17/2023,^SP500-20,829.78,839.09,203975200,829.78,841.65
5/16/2023,^SP500-20,832.67,825.06,147501400,825.06,832.81
5/15/2023,^SP500-20,832.64,836.46,129449900,829.44,838.92
5/12/2023,^SP500-20,835.76,832.24,130970400,826.11,837.64
5/11/2023,^SP500-20,833.3,832.15,137855900,827.57,833.83
5/10/2023,^SP500-20,845.43,837.56,160721300,828.11,846.2
5/9/2023,^SP500-20,837.89,840.28,154648500,835.47,841.82
5/8/2023,^SP500-20,845.12,838.82,163815500,835.91,846.11
5/5/2023,^SP500-20,836.59,841.93,163894200,835.95,844.24
5/4/2023,^SP500-20,838.4,829.44,194981300,825.04,839.21
5/3/2023,^SP500-20,845.53,838.62,178189900,838.12,850.1
5/2/2023,^SP500-20,848.49,841.85,189114300,832.62,848.49
5/1/2023,^SP500-20,846.72,850.77,174726300,846.72,855.45
4/28/2023,^SP500-20,837.63,846.11,215399200,837.63,847.46
4/27/2023,^SP500-20,825.09,838.37,253850900,822.94,838.93
4/26/2023,^SP500-20,831.84,822.05,223331500,820.49,834.42
4/25/2023,^SP500-20,848.16,837.71,195642600,837.2,848.63
4/24/2023,^SP500-20,852.28,853.37,174097100,850.18,856.29
4/21/2023,^SP500-20,855.53,851.44,186256500,848.33,855.65
4/20/2023,^SP500-20,851.15,853.51,178429000,850.69,856.7
4/19/2023,^SP500-20,853.84,855.09,174370400,851.38,856.32
4/18/2023,^SP500-20,855.37,855.69,186692500,852.74,860.69
4/17/2023,^SP500-20,847.39,851.74,159982900,845.98,851.78
4/14/2023,^SP500-20,843.35,845.07,183594100,840.06,849.4
4/13/2023,^SP500-20,842.97,846.09,236216100,834.47,847.57
4/12/2023,^SP500-20,843.95,842.91,277754100,840.74,847.86
4/11/2023,^SP500-20,838.03,840.11,166118300,837.23,843.94
4/10/2023,^SP500-20,825.46,835.19,152819900,824.89,835.2
4/6/2023,^SP500-20,827.63,827.76,169062700,824.2,830.94
4/5/2023,^SP500-20,835.83,827.97,200068900,825.42,838.02
4/4/2023,^SP500-20,857.8,838.88,172600000,835.93,858.17
4/3/2023,^SP500-20,854.39,858.21,151687700,852.04,861.34
3/31/2023,^SP500-20,849.49,856.59,167807400,848.6,856.82
3/30/2023,^SP500-20,847.75,845.47,142406000,842.7,849.32
3/29/2023,^SP500-20,838.3,843.55,150882000,837.79,844.1
3/28/2023,^SP500-20,827.6,831.74,127735100,827.33,834.8
3/27/2023,^SP500-20,826.12,827.24,151589900,822.11,830.11
3/24/2023,^SP500-20,812.23,820.48,175955600,806.33,820.94
3/23/2023,^SP500-20,820.69,817.61,187277300,812.34,830.83
3/22/2023,^SP500-20,835.32,819.46,180188400,819.4,839.24
3/21/2023,^SP500-20,835.25,835.38,171557100,831.26,838.9
3/20/2023,^SP500-20,819.06,826.06,183970800,819,827.72
3/17/2023,^SP500-20,826.81,815,349914600,811.57,826.95
3/16/2023,^SP500-20,813.39,828.48,214341800,811.52,831.11
3/15/2023,^SP500-20,825.44,818.08,269844500,805.53,825.45
3/14/2023,^SP500-20,841.26,839.14,247268700,829.3,847.34
3/13/2023,^SP500-20,825.65,830.38,226727400,823.24,837.73
3/10/2023,^SP500-20,850.18,835.48,234908400,832.41,853.59
3/9/2023,^SP500-20,868.05,851,191314300,849.74,871.26
3/8/2023,^SP500-20,862.69,863.67,136013600,857.66,865.62
3/7/2023,^SP500-20,872.76,861.7,176527900,861.2,874.07
3/6/2023,^SP500-20,874.28,872.77,157954300,871.69,878.66
3/3/2023,^SP500-20,868.32,874.52,157519100,864.02,875.89
3/2/2023,^SP500-20,851.31,865.34,142199200,850.96,866.91
3/1/2023,^SP500-20,851.31,855.08,147491800,850.62,859.7
2/28/2023,^SP500-20,852.77,851.88,187809500,851.2,857.18
2/27/2023,^SP500-20,857.41,854.04,156716200,852.3,860.64
2/24/2023,^SP500-20,843.46,846.99,150485800,839.76,848.25
2/23/2023,^SP500-20,852.89,851.92,175482300,843.09,856.91
2/22/2023,^SP500-20,851.55,848.54,174726700,845.23,855.32
2/21/2023,^SP500-20,864.88,850.77,176923700,850.04,866.78
2/17/2023,^SP500-20,865.02,870.74,165289600,861.39,871.14
2/16/2023,^SP500-20,865.09,865.28,141957100,861.9,871.91
2/15/2023,^SP500-20,864.71,874.82,131834600,863.28,874.97
2/14/2023,^SP500-20,869.13,869.36,150740500,860.7,873.24
2/13/2023,^SP500-20,865,871.83,151806500,864.55,872.27
2/10/2023,^SP500-20,856.78,864.22,142151600,855.12,864.58
2/9/2023,^SP500-20,870.07,857.89,153751000,855.62,871.75
2/8/2023,^SP500-20,867.35,865.51,151809600,863.01,870.04
2/7/2023,^SP500-20,865.91,870.62,159537600,856.84,872.85
2/6/2023,^SP500-20,867.58,868.47,148537000,864.6,870.61
2/3/2023,^SP500-60,259.24,257.51,65424800,254.13,259.24
2/2/2023,^SP500-60,259.68,262.86,69507000,259.68,265.32
2/1/2023,^SP500-60,253.97,257.12,66938300,251.55,258.7
1/31/2023,^SP500-60,250.64,255.26,112664100,250.2,255.52
1/30/2023,^SP500-60,252.03,250.56,54114200,250.44,254.58
1/27/2023,^SP500-60,251.04,253.7,58192600,250.7,254.72
1/26/2023,^SP500-60,249.75,251.33,55344200,248.68,251.4
1/25/2023,^SP500-60,247.07,248.6,59763600,246.21,248.85
1/24/2023,^SP500-60,243.37,248.33,46569900,242.89,249.23
1/23/2023,^SP500-60,246.47,247.33,52341900,244.92,248.86
1/20/2023,^SP500-60,243.16,246.74,75989100,240.85,246.83
1/19/2023,^SP500-60,243.95,243.82,62549000,243.68,246.84
1/18/2023,^SP500-60,249.36,244.92,65661800,244.63,250.24
1/17/2023,^SP500-60,249.14,248.8,72813300,248.2,250.27
1/13/2023,^SP500-60,247.5,248.6,71085100,246.89,249.72
1/12/2023,^SP500-60,248.02,250.12,65047300,245.64,250.65
1/11/2023,^SP500-60,241.11,247.43,71861100,241.11,247.49
1/10/2023,^SP500-60,237.76,238.83,57349800,235.75,238.86
1/9/2023,^SP500-60,238.65,238.01,68868400,237.42,240.86
1/6/2023,^SP500-60,232.58,238.14,60234000,231.68,238.99
1/5/2023,^SP500-60,236.03,231.52,60470400,231.16,236.07
1/4/2023,^SP500-60,234.34,238.42,127698800,234.33,240.56
1/3/2023,^SP500-60,234.59,233.09,68042500,230.29,236.12
12/30/2022,^SP500-60,233.11,232.37,48164200,229.7,233.84
12/29/2022,^SP500-60,231.18,234.71,49246700,230.51,235.12
12/28/2022,^SP500-60,234.23,229.75,48961000,229.51,235.12
12/27/2022,^SP500-60,233.59,233.47,44883600,231.39,234.19
12/23/2022,^SP500-60,230.56,233.8,38265800,230.1,233.85
12/22/2022,^SP500-60,231,231.75,67484300,227.6,232.01
12/21/2022,^SP500-60,232.48,232.69,70430500,231.88,235.12
12/20/2022,^SP500-60,229.45,230.58,60649800,227.94,231.94
12/19/2022,^SP500-60,233.05,231.2,61357100,229.72,233.57
12/16/2022,^SP500-60,236.87,233.82,161967200,231.53,237.01
12/15/2022,^SP500-60,240.95,240.96,74351800,239.7,243.23
12/14/2022,^SP500-60,245.89,244.09,81724200,243.15,249.02
12/13/2022,^SP500-60,248.85,246.59,83310400,243.8,249.95
12/12/2022,^SP500-60,239.86,241.66,72949500,237.6,241.67
12/9/2022,^SP500-60,239.56,239.51,58649800,239.01,242.09
12/8/2022,^SP500-60,238.89,240,71397500,238.51,241.83
12/7/2022,^SP500-60,237.09,238.56,76699100,237.09,240.94
12/6/2022,^SP500-60,240.29,237.95,70067600,236.86,240.53
12/5/2022,^SP500-60,241.35,239.84,67415800,239.33,242.91
12/2/2022,^SP500-60,242.33,244.03,56943200,241.18,245.14
12/1/2022,^SP500-60,247.92,245.05,64943200,243.2,249.12
11/30/2022,^SP500-60,239.17,245.82,127704300,238.06,245.82
11/29/2022,^SP500-60,236.61,240.21,58842600,235.88,240.36
11/28/2022,^SP500-60,241.46,236.18,69167700,235.63,242.58
11/25/2022,^SP500-60,242.42,242.98,24259400,241.89,243.1
11/23/2022,^SP500-60,240.71,241.43,40033900,239.5,242.43
11/22/2022,^SP500-60,240.61,241.07,55909800,239.31,241.16
11/21/2022,^SP500-60,237.64,239.96,55053400,237,240.22
11/18/2022,^SP500-60,238.31,238.25,68493900,235.92,239.06
11/17/2022,^SP500-60,234.47,235.22,55928300,233.29,235.97
11/16/2022,^SP500-60,238.41,237.17,63100000,236.77,239.83
11/15/2022,^SP500-60,239.33,239.2,73827000,236.48,240.47
11/14/2022,^SP500-60,241.27,236.28,65735000,236.26,241.33
11/11/2022,^SP500-60,243.59,242.7,71036700,242.13,245.47
11/10/2022,^SP500-60,232.91,242.96,92110800,232.91,243.42
11/9/2022,^SP500-60,227.87,225.5,68573100,225.17,230.08
11/8/2022,^SP500-60,227.13,227.98,73689300,226.68,230.35
11/7/2022,^SP500-60,228.26,226.51,71184500,225.31,228.83
11/4/2022,^SP500-60,224.93,226.67,90379200,222.3,227.78
11/3/2022,^SP500-60,222.46,223.78,77997600,219.7,225.47
11/2/2022,^SP500-60,228.81,223.75,97525600,223.45,231.49
11/1/2022,^SP500-60,232.86,229.76,77295300,229.18,233.62
10/31/2022,^SP500-60,228.46,230.25,85840900,228.06,231.68
10/28/2022,^SP500-60,224.38,230.77,68195700,223.69,231.42
10/27/2022,^SP500-60,226.25,225.37,81841000,224.53,228.03
10/26/2022,^SP500-60,225.94,225.38,83815100,224.02,227.42
10/25/2022,^SP500-60,218.47,225.72,100403300,218.38,226.03
10/24/2022,^SP500-60,219.2,217.17,71273200,215.51,220.03
10/21/2022,^SP500-60,216.22,217.36,82188500,212.94,217.37
10/20/2022,^SP500-60,216.64,215.89,69243600,215.19,219.02
10/19/2022,^SP500-60,219.47,216.78,67688100,215.68,221.02
10/18/2022,^SP500-60,223.71,222.47,77874700,220.48,225.35
10/17/2022,^SP500-60,215.75,219.68,78675000,215.24,220.36
10/14/2022,^SP500-60,219.72,211.45,78599900,211.3,220.11
10/13/2022,^SP500-60,208.81,217.08,92980000,207.86,218.13
10/12/2022,^SP500-60,215.3,213.16,68117400,212.18,215.46
10/11/2022,^SP500-60,214.23,216.16,82383200,211.38,217.73
10/10/2022,^SP500-60,217.68,213.98,69258700,213.71,218.69
10/7/2022,^SP500-60,219.79,216.56,80449800,215.27,220.71
10/6/2022,^SP500-60,229.2,222.09,72347500,221.68,229.41
10/5/2022,^SP500-60,230.54,229.43,70978600,225.96,231.01
10/4/2022,^SP500-60,231.86,233.88,86527500,231.86,235.8
10/3/2022,^SP500-60,229.39,230.15,83425300,225.91,231.54
9/30/2022,^SP500-60,225.91,225.94,156715200,224.29,227.58
9/29/2022,^SP500-60,228.06,223.72,96106400,222.41,228.06
9/28/2022,^SP500-60,228.18,230.34,111768900,225.87,231.23
9/27/2022,^SP500-60,231.51,226.1,82428900,225.62,232.76
9/26/2022,^SP500-60,233.63,229.04,89538500,226.59,233.63
9/23/2022,^SP500-60,235.85,235.22,84090200,232.64,237.14
9/22/2022,^SP500-60,239.5,238.32,78748300,237.45,239.86
9/21/2022,^SP500-60,246.19,240.59,73344600,240.59,247.73
9/20/2022,^SP500-60,248.44,244.43,79200500,243.24,248.44
9/19/2022,^SP500-60,249.04,250.88,75611200,247.01,250.92
9/16/2022,^SP500-60,250.82,251.42,140642100,248.46,251.55
9/15/2022,^SP500-60,256.85,251.34,63670400,251.12,257.09
9/14/2022,^SP500-60,258.31,257.1,76667500,255.23,259.19
9/13/2022,^SP500-60,265.92,260.72,60086000,259.93,266.54
2/3/2023,^GSPE,660.47,658.95,170803200,657.96,673.79
2/2/2023,^GSPE,677.53,660.47,192910000,653.18,677.53
2/1/2023,^GSPE,690.59,677.53,186342100,668.31,690.75
1/31/2023,^GSPE,684.53,690.59,168708000,674.88,691.97
1/30/2023,^GSPE,700.58,684.53,136560900,683.33,700.58
1/27/2023,^GSPE,714.77,700.58,143289900,699.39,714.77
1/26/2023,^GSPE,691.78,714.77,156928500,691.78,714.94
1/25/2023,^GSPE,692.41,691.78,135699700,677.85,692.41
1/24/2023,^GSPE,693.91,692.41,132063800,674.45,693.91
1/23/2023,^GSPE,695.32,693.91,143941700,692.25,702.4
1/20/2023,^GSPE,686.38,695.32,155873900,681.83,696.12
1/19/2023,^GSPE,678.87,686.38,145109500,673.12,689.62
1/18/2023,^GSPE,691.07,678.87,162566100,678.14,702.37
1/17/2023,^GSPE,690.21,691.07,130973000,688.75,698.63
1/13/2023,^GSPE,689.26,690.21,105943000,681.5,691.95
1/12/2023,^GSPE,676.61,689.26,150233700,676.61,693.53
1/11/2023,^GSPE,674.21,676.61,144061000,669.01,681.38
1/10/2023,^GSPE,669.19,674.21,128082200,663.96,675.51
1/9/2023,^GSPE,672.35,669.19,162646400,667.17,682.95
1/6/2023,^GSPE,661.25,672.35,140554500,661.25,680.83
1/5/2023,^GSPE,648.34,661.25,147204700,647.46,664.38
1/4/2023,^GSPE,647.97,648.34,155197700,636.34,652.14
1/3/2023,^GSPE,672.34,647.97,147124800,640.55,672.34
12/30/2022,^GSPE,667.27,672.34,96876700,664.62,673.25
12/29/2022,^GSPE,660.95,667.27,89610600,658.3,670.26
12/28/2022,^GSPE,675.96,660.95,107996000,658.54,675.96
12/27/2022,^GSPE,668.33,675.96,104760500,668.33,678.27
12/23/2022,^GSPE,647.84,668.33,116864200,647.84,668.4
12/22/2022,^GSPE,663.17,647.84,135888100,634.8,663.91
12/21/2022,^GSPE,650.86,663.17,129378200,650.86,665.98
12/20/2022,^GSPE,641.14,650.86,137078600,640.92,654.84
12/19/2022,^GSPE,640.28,641.14,128668800,636.12,649.22
12/16/2022,^GSPE,648.88,640.28,419429800,632.07,648.88
12/15/2022,^GSPE,652.33,648.88,156536100,637.53,652.33
12/14/2022,^GSPE,656.54,652.33,163357800,646.95,663.48
12/13/2022,^GSPE,645.12,656.54,195709600,645.12,662.42
12/12/2022,^GSPE,629.47,645.12,178657700,629.47,646.46
12/9/2022,^GSPE,644.46,629.47,191402400,628.81,649.23
12/8/2022,^GSPE,647.47,644.46,179610100,640.84,662.75
12/7/2022,^GSPE,649.35,647.47,168397600,641.87,657.26
12/6/2022,^GSPE,667.01,649.35,171293800,644.87,670.24
12/5/2022,^GSPE,687.2,667.01,168423200,661.69,696.46
12/2/2022,^GSPE,691.37,687.2,138547600,683.33,695.33
12/1/2022,^GSPE,694.3,691.37,131315900,689.47,701.73
11/30/2022,^GSPE,690.53,694.3,245360000,683.54,699.6
11/29/2022,^GSPE,681.81,690.53,142062300,681.81,695.28
11/28/2022,^GSPE,701,681.81,169838400,679.16,701
11/25/2022,^GSPE,703.13,701,60155900,699.95,708.8
11/23/2022,^GSPE,711.39,703.13,129317700,696.1,711.39
11/22/2022,^GSPE,689.46,711.39,170208200,689.46,713.05
11/21/2022,^GSPE,699.19,689.46,200807100,666.73,699.19
11/18/2022,^GSPE,705.52,699.19,174609800,684.14,705.52
11/17/2022,^GSPE,704.68,705.52,130730800,689.82,706.02
11/16/2022,^GSPE,720.16,704.68,148398500,700.99,720.16
11/15/2022,^GSPE,712.28,720.16,162427500,710.84,721.49
11/14/2022,^GSPE,716.02,712.28,162927900,711.96,724.74
11/11/2022,^GSPE,694.74,716.02,191848100,694.74,718.54
11/10/2022,^GSPE,679.63,694.74,175182200,678.91,695.34
11/9/2022,^GSPE,714.51,679.63,204139700,678.01,714.51
11/8/2022,^GSPE,714.13,714.51,163569100,706.17,717.95
11/7/2022,^GSPE,701.99,714.13,182631400,701.99,716.53
11/4/2022,^GSPE,694.92,701.99,210186200,692.65,715.07
11/3/2022,^GSPE,681.01,694.92,188161800,676.26,698.73
11/2/2022,^GSPE,696.69,681.01,214920800,679.4,698.39
11/1/2022,^GSPE,689.83,696.69,179958300,689.83,701.18
10/31/2022,^GSPE,685.71,689.83,200326600,679.49,699.92
